track_id,track_name,track_number,track_popularity,track_duration_min,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type
67rW0Zl7oB3qEpD5YWWE5w,Still Get Like That (ft. Project Pat & Starrah),8,30,1.69615,True,Diplo,77.0,2813710.0,moombahton,5QRFnGnBeMGePBKF2xTz5z,"d00mscrvll, Vol. 1",2025-10-31,9,album
7mdkjzoIYlf1rx9EtBpGmU,Hard 2 Find,1,4,2.5523666666666665,True,Riff Raff,48.0,193302.0,N/A,3E3zEAL8gUYWaLYB9L7gbp,Hard 2 Find,2025-10-31,1,single
1oQW6G2ZiwMuHqlPpP27DB,OMG!,1,0,3.0763666666666665,True,Yelawolf,64.0,2363438.0,"country hip hop, southern hip hop",4SUmmwnv0xTjRcLdjczGg2,OMG!,2025-10-31,1,single
3EJS5LyekDim1Tf5rBFmZl,Trippy Mane (ft. Project Pat),4,0,1.5597333333333334,True,Diplo,77.0,2812821.0,moombahton,5QRFnGnBeMGePBKF2xTz5z,"d00mscrvll, Vol. 1",2025-10-31,9,album
4ccpCcZYseq8VrPMK1EDs0,BLEED,1,2,2.76105,False,Minzie,46.0,7218.0,dark r&b,2NQv9p3ZQW0Ed1LB9enix8,BLEED,2025-10-30,3,single
4pZ949nFW5SurwzE0TSe7I,Cupido Vagabundo,1,16,2.9230666666666667,False,Toni dos Anjos,6.0,475.0,N/A,60DLQZkzpvDvVfvEC6VOJM,Cupido Vagabundo,2025-10-30,2,single
3QoQ3HqXTAjgEl9LbNMbYp,Te Procuro na Cidade,1,20,4.12315,False,AZERDK,30.0,1657.0,N/A,1PpuOsLjPWshDLxkr0oHeU,Te Procuro na Cidade,2025-10-30,1,single
15xptTfRBrjsppW0INUZjf,ride me like a harley,2,0,2.3985666666666665,True,Rumelis,48.0,8682.0,dark r&b,06FDIpSHYmZAZoyuYtc7kd,come closer / ride me like a harley,2025-10-30,2,single
1YEZbdT417SfolPQzaoHs2,come closer,1,27,2.539066666666667,False,Rumelis,49.0,8802.0,dark r&b,06FDIpSHYmZAZoyuYtc7kd,come closer / ride me like a harley,2025-10-30,2,single
0L0LgwFZ7UtBnRNQvSBty6,LET’S GO!,1,33,2.4051833333333335,True,PsychoYP,48.0,154802.0,"nigerian drill, alté, afro adura, afrobeats, afrobeat, afroswing",3ARxksm8CspGeAaZZB1v2w,LET’S GO!,2025-10-28,1,single
5mfAZwEr4jAVDnSY0HHuyH,Stray,1,30,2.4916666666666667,False,What Matters The Most,25.0,814.0,N/A,0DHsJaaMzbygWosCjYk37t,Stray,2025-10-25,4,single
4V1Sh9Y2z6e8HpzNOet5rC,PAPARAZZI ARRIVE - English Ver.,1,48,2.890216666666667,False,A2O,46.0,13826.0,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album
0C42YiaJQyb0OExJ89bRbs,Hold On (We Are Going Home),1,34,3.5846666666666667,False,Suark,32.0,1496.0,N/A,21HfXluFe7g9btMxurTERv,Hold On (We Are Going Home),2025-10-24,1,single
2MbsC60IxeyJNVRRgeqH4w,Eyes on You,1,22,4.267066666666667,False,Smith & Liddle,17.0,543.0,N/A,4qztrns4MDwGFLHsWmFoB8,Eyes on You,2025-10-24,3,single
19A7srqQSXoW14muGyiHjg,BOSS - English Ver.,3,33,2.9291,False,A2O,46.0,13826.0,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album
2H6cMXx0Kmj6XlbMx4BYi9,Trip,14,32,3.2657666666666665,False,A2O,46.0,13826.0,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album
2Zq3Trov36G0TtrUt4ZklL,superstar,2,59,2.8226833333333334,True,Artemas,74.0,1378935.0,N/A,75FM00r9Lgdi0YHv7vvzzB,LOVERCORE,2025-10-24,14,album
2zLnwikuCxJwMkEI8tqDN4,you never really cared,1,31,2.3770333333333333,False,Anna Marx,34.0,1693.0,N/A,4lsCek3wJDt94Ckqt4EBe7,you never really cared,2025-10-24,1,single
0NZKfcua68wuZePhjp8N2I,Root of all Evil,5,65,4.416666666666667,False,Daniel Caesar,85.0,11137714.0,N/A,115s3YJqm6iLblABdjtgzQ,Son Of Spergy,2025-10-24,12,album
6zFWxD9hkOPAIlgWAGyQGQ,Let’s Go!!,2,0,2.0571333333333333,True,Ovi Jozi,17.0,3567.0,N/A,0liPj9Le4hvoMJQhYOi5kP,"High Risk, High Reward",2025-10-24,6,single
7rdHxPQimXkOcmUmsfGhxY,Trim,1,1,2.62,True,YUNG ALPO,24.0,166.0,N/A,2oLtKEcuXiyWnsuHIUlNTF,Trim,2025-10-24,1,single
0XQQpq855N5rnUsFBXo2ml,Bridges,1,11,2.91935,False,Scarlett Butler,3.0,364.0,N/A,0urpaXU8WR1FqEEvaD1UaN,Bridges,2025-10-24,1,single
2aMZEJZwWouRzOw2aSfKV9,Deeply Still,1,35,2.9166666666666665,False,Xander Ward,35.0,729.0,N/A,2elo6qnwOjghfLHF1V1Fo5,Deeply Still,2025-10-24,1,single
2zzjpwG8wu3skr08m7rM6e,Eggshell Tap Dancer,1,52,3.7861833333333332,False,The All-American Rejects,67.0,3134186.0,"pop punk, emo",6KhlAeMS2m3pCXpKcOH4f9,Eggshell Tap Dancer,2025-10-24,4,single
05aYqGC8NNxr4jiHbQXLG3,Higher Vibration,1,35,2.40735,False,Mark II,25.0,722.0,N/A,1a8W5aTsPfvsHhEG4xrdrH,Higher Vibration (feat. Aleesia),2025-10-24,2,single
0SoYN9bRGPj7qV6loQKCTO,A Real Good Bad One,1,31,2.7333333333333334,False,Joe Hermes,23.0,1518.0,N/A,7IE6vOcDUge35P3SGJhzJk,A Real Good Bad One,2025-10-24,1,single
6DIrsJFPypT0Z3emDKnXYd,HEARTBREAK SZN,1,32,2.8952333333333335,True,PRAX,23.0,1982.0,N/A,5ywdzunlKaIQX3nEt0iGAk,HEARTBREAK SZN,2025-10-24,1,single
66F6YyfnWy6cNc6bd3zl2C,MELODY - CHENYU & SHIJIE & QUCHANG,11,27,4.252433333333333,False,A2O,46.0,13590.0,c-pop,54XcHEnJ2BKMOzkeRrRubu,PAPARAZZI ARRIVE,2025-10-24,14,album
0nBPI5KxKOeOtr24sdGpE6,Can't Go Back,1,30,2.4303833333333333,False,LEROCQUE,23.0,13770.0,N/A,28UXdTnzMDGwX0Lu2xi5Xo,Can't Go Back,2025-10-24,1,single
1yLkASt2rIp9W5t3NuZrwQ,Kay,1,2,3.85345,False,Vince Bello,6.0,84.0,N/A,7zczAwbjqQLYRHG3Dsv2CC,Kay,2025-10-24,1,single
22c6Yop5YVEAhw8UG6O1W1,My Muse,2,67,2.7599833333333335,True,Leon Thomas,74.0,735818.0,N/A,6ph5zbGAudn0EKyw3vXbXM,PHOLKS,2025-10-24,7,single
0kWQFzHzEPtvrKnwngvWyb,Master of the Kill,1,42,3.2583333333333333,False,Ana Shine,45.0,27570.0,N/A,3sco42g8ybU4RLqlVMurLE,Master of the Kill,2025-10-23,1,single
5NWYu2pYfLGu3iQB08RC4m,Fool For You,1,25,3.0795666666666666,False,Stray Currents,20.0,1073.0,N/A,26dDnkGL1FF3z1AsEBad3p,Fool For You,2025-10-22,1,single
31lp34zEvY603Xjkz2hrOo,limerence,2,13,1.4871666666666667,False,Sopperior,30.0,2896.0,N/A,4nqRc4Bxdhrr49RmHWkFus,orphic,2025-10-21,5,single
4cVw1IeHrFuVS58Glolglb,blonde eyes,1,25,2.41065,False,Sopperior,30.0,2891.0,N/A,4nqRc4Bxdhrr49RmHWkFus,orphic,2025-10-21,5,single
1nNgDKWWX9MU9cp5FrHXRN,Love Crazy - Stash Konig Remix,1,31,3.2615333333333334,False,MisterNez,18.0,200.0,N/A,2kepsE9qO2QRTLCsF1byjn,Love Crazy (Stash Konig Remix),2025-10-20,1,single
4ljqKsDyZzicNpBIMvDaZ5,One More Time,5,6,3.9446333333333334,False,Fraser Stott,13.0,119.0,N/A,179fPnGB9pMjUUH2pT02o0,19,2025-10-19,9,album
44NbFZ0gEZ4U0LMMsHWyb3,Great Tomorrow,1,3,2.219,False,Kxng Leó,1.0,177.0,N/A,0jFDIZgcya0j2cfR17izT9,Great Tomorrow,2025-10-17,1,single
1e73KA7YWgIS9cLszZJRTu,Where Have You Been,1,38,2.0877166666666667,False,Ken,50.0,7219.0,hypertechno,5OPlNhEIlxUifin4l0gPL6,Where Have You Been,2025-10-17,1,single
1NXbNEAcPvY5G1xvfN57aA,Dracula,3,80,3.4218,True,Tame Impala,84.0,9509731.0,"neo-psychedelic, indie",5WulAOx9ilWy1h8UGZ1gkI,Deadbeat,2025-10-17,12,album
6OTDBDVaK18xlne9rlGQok,No Glory,1,52,2.3789333333333333,False,Besomorph,58.0,146944.0,slap house,1jO43qFvbxg7hdp2LgMmyw,No Glory,2025-10-17,1,single
5jw5yNpSTxdBAr1AV3N96s,The Way I Am Now,1,25,3.7745,False,Lila Holler,17.0,1068.0,N/A,7xpJHorbY32dNwaRlBgXC5,The Way I Am Now,2025-10-17,1,single
6gRNWnK8b8BVfzrF65HGcf,PSYCHWARD (with WesGhost ft. Project Pat),1,51,2.8888833333333332,True,Diplo,77.0,2812337.0,moombahton,5oq9z5XNldcl7wTiEamVvo,PSYCHWARD,2025-10-17,4,single
0lRnxwJeUOxwEvWMw4uQKj,Think About Us,1,68,2.969133333333333,False,Sonny Fodera,66.0,306842.0,house,1jmVSpWhzD8vciWg2Qtd5V,Think About Us,2025-10-17,1,single
5hw7dvgBRLvlCiALWwujYz,Nectar - B-Rain Remix,2,29,2.9562333333333335,False,Senhit,27.0,54636.0,N/A,4Z53gLriAjTmR7DQr1LRY4,Nectar (The Remixes),2025-10-17,3,single
6q43CVVE0VXEWlDjPdgH0c,Trophy Wife,1,32,2.862216666666667,True,Annalise Azadian,31.0,5701.0,N/A,5XWqunjy0GiCQIOLtEyuyr,Trophy Wife,2025-10-17,1,single
0Oriikd4ETp5qmzek6ZUD5,Talk To You (ft. Elton John),1,72,5.284,True,Sam Fender,73.0,1204977.0,N/A,5tmaU5xBUYQYr2VkWhokIb,Talk To You (ft. Elton John),2025-10-17,1,single
05RK4klU7S2Jm50ONIjyM4,Hearts Grow Cold (Saint Noël) [feat. Olivia Cadenza],1,50,2.65,False,Kayote,49.0,19306.0,N/A,0Kil1i9WrmbacxToZg8qk9,Hearts Grow Cold (Saint Noêl) [feat. Olivia Cadenza],2025-10-17,1,single
0vXBmU9Zus9ZtbR4kvZAjH,baby can you sin for me,1,52,2.6985333333333332,False,Ex Habit,59.0,130408.0,dark r&b,5eudqcLVRKtOtQdlHQ2yrm,baby can you sin for me,2025-10-16,1,single
5UDCl2GNB6gT4ataiXTIGH,Wild Side,1,48,2.5,False,Poul,53.0,1161.0,N/A,2U1CbDdkzsZ8noUsraKsoq,Wild Side,2025-10-16,1,single
0dtNBn7Uww8lHFTs6mittj,Amal,1,38,3.8813333333333335,False,Abeer Nehme,50.0,247771.0,"sholawat, khaleeji",18hYLYMgQLsJiAso2Kok7w,Amal,2025-10-15,1,single
27sGm7McOlhSQ1szOJlpt8,MEGAFAUNA,1,24,2.87115,True,Stanza,10.0,218.0,N/A,17Jly2HpndZXgnbRZediYa,MEGAFAUNA,2025-10-14,1,single
2OZVskV28xxJjjhQqKTLSg,PIXELATED KISSES,1,88,1.8405,True,Joji,81.0,10638942.0,N/A,3FLlai6YTV9IwCU0KolG1w,PIXELATED KISSES,2025-10-14,1,single
6wi4GsP24EbQK8xrFl9tqI,2nd To Me,1,31,3.2619833333333332,True,Christian Kennedy,14.0,297.0,N/A,3yNBj3T5eLzUUwNvSDTJGc,2nd To Me,2025-10-13,1,single
7Lo6USa0PiDkwSL3SkohSi,Leavin,1,70,2.8131833333333334,True,Rod Wave,76.0,9673984.0,N/A,3vz6TtkNMj2rdOIsJsTA3I,Leavin,2025-10-13,1,single
2n3qIOygTL44mYyPIqlH5q,Run For The Hills,1,37,3.120833333333333,False,Jason Charles Miller,43.0,17999.0,N/A,1HH8fxqDDNMlKm2T5C7EuF,Run For The Hills,2025-10-10,1,single
4WFfPxJv1KRekG6mxn837K,EYES CLOSED (with ZAYN),1,88,3.0229166666666667,False,JISOO,73.0,7282227.0,k-pop,3LOalJiwqPsviLuoNboNfc,EYES CLOSED (with ZAYN),2025-10-10,1,single
2uHi2Fc38bs1keR72wTpwd,Here and Now (Where I Wanna Be),1,35,3.0395833333333333,False,Briezman,23.0,445.0,big room,1FgfwzQy0rltxdT9ALU34H,Here and Now (Where I Wanna Be),2025-10-10,1,single
3m2dgCQagVWkSha04cZn23,Bad Boy,1,60,2.459766666666667,False,KROMA,54.0,11283.0,hard techno,3XuFyvJmX0CF4IlrGvkA9r,Bad Boy,2025-10-10,1,single
6t62npoUwUGjrwIawdgwA5,Goodbye For Now,1,33,3.5021666666666667,False,Olivia Cox,18.0,1263.0,hipdut,5IewtRLurwyZX1ymMd423l,Goodbye For Now,2025-10-10,1,single
2qtQauWqPaGHrmrXbDa35k,Constellations,1,68,2.7307166666666665,False,Ian Asher,70.0,223449.0,N/A,03loS7NR32bzSoH06Z2ESq,Constellations,2025-10-10,1,single
2omFbch4mNZo3ksaQeX78X,Break Out,1,39,3.2020166666666667,False,zukrassverliebt,24.0,435.0,N/A,4kgNI75BjnV2XiaOMvegxl,Break Out,2025-10-10,1,single
4nds6JYKbzMdpXwuINhSEZ,Part of Me,1,75,2.7868833333333334,True,A Boogie Wit da Hoodie,77.0,8986062.0,melodic rap,0UGixmRqK86q9d6T0kAFnv,Part of Me,2025-10-10,1,single
5LlDzb8dY5h4npkWKVmjT5,Tropical Vacation,1,40,2.9292833333333332,False,Riff Raff,48.0,193279.0,N/A,3qBIUlNmeUWR1ZMdkHYpTi,Tropical Vacation,2025-10-10,1,single
0n2QFaU59wkNJW0ruoaGeY,So Far,1,28,3.0761666666666665,False,Visibly True,20.0,114.0,N/A,63iDybCEILGBowdFohSeSP,So Far,2025-10-10,1,single
6hjbNbbRdTCIW9qcZ8OA7t,Something Like This,1,33,2.2241333333333335,False,The Haygoods,20.0,7785.0,N/A,7ccsvL6dhojh3gW8ViZusg,Something Like This,2025-10-10,1,single
3Dy4xsff7c0fRaTJpA54yd,Gone Gone Gone,1,79,3.3000666666666665,False,David Guetta,87.0,27141717.0,edm,39FHrt5YWp4HY7dHDn8Owz,Gone Gone Gone,2025-10-10,2,single
4idqAxBL2zVyfyMhi8QSZK,Distance Of Living,9,35,2.7222166666666667,False,Aresty.,17.0,4.0,N/A,3Mrg0RD2DiR7ma3u3lb5zT,Distance Of Living (This Life),2025-10-10,9,album
0fOblXmOu0vHm0fa2RezCC,Alarm,1,18,3.026666666666667,False,Millo,5.0,429.0,N/A,77C5CilG76Vovcb3mtKi09,Alarm,2025-10-10,1,single
3oKtvkoervQjzXyh1OMHHq,Hold My Hand,1,35,4.406016666666667,False,TAMMO,19.0,290.0,N/A,22vb50tbm97kkhmvCvnsik,Hold My Hand,2025-10-10,1,single
3Du1WPZLhETDT6Jr4eumkU,ANYMORE,1,18,2.9154666666666667,True,ASH7ON,7.0,308.0,N/A,7l4BqichAiJVxsXmUcI2zh,ANYMORE,2025-10-10,1,single
1DwscornXpj8fmOmYVlqZt,Stateside + Zara Larsson,10,74,3.07935,False,PinkPantheress,78.0,4761364.0,bedroom pop,12Lig9oAX9nvpWHft5cHgF,Fancy Some More?,2025-10-10,31,album
6I65Y2uL3LrvFuBS5LNVZa,Getting Down,1,30,3.1308166666666666,False,gigi,13.0,5.0,N/A,6zU3BVqu50xiQRhlW5Gr2A,Getting Down,2025-10-10,1,single
0l72HGRQkAR0imHxvpLi8a,Die On This Hill,1,76,3.6168,False,SIENNA SPIRO,66.0,182377.0,N/A,5pIGU5FZ74YPdUrBdk9lcC,Die On This Hill,2025-10-10,3,single
1heaOeArQtwtQKRK0gJe42,All Night Long,1,39,2.7537333333333334,False,KOLBEIN,28.0,631.0,"hypertechno, melbourne bounce",1B1i85DEAvHLXu7FefdggZ,All Night Long,2025-10-10,1,single
4J1B7f8dgMWAcAHEm6Mvi8,Chasing the Day,1,51,2.634916666666667,False,TIMBER,32.0,37.0,N/A,1YpdA0q2CSLfAbPo24jED8,Chasing the Day,2025-10-09,1,single
0jPkYjkGxwWMsRaTQbhV0x,Used To Love,1,35,2.2176833333333335,False,Maithili Raelle,19.0,2633.0,N/A,6u5ctfBfLmlulyYDHhytqM,Used To Love,2025-10-08,1,single
7sgx2p6KPYPia5fowJNZzO,TBB,1,31,2.419783333333333,True,Sabir,18.0,435.0,N/A,3cE0fQECVV51zi5yyXiTNE,TBB,2025-10-06,1,single
1jVMR9A0OYA8nFynsTnQsx,Broken Glass,1,32,2.2769166666666667,True,Phay,20.0,5344.0,N/A,4WZIszwKqggGyJvRiugyrS,Broken Glass,2025-10-03,1,single
4qmFC3Jz5aQ0erlk2OSi2X,Honey,11,91,3.0255666666666667,True,Taylor Swift,100.0,145489371.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
31TXxq8gfgYyrYClnYY48m,The Fate of Ophelia,1,87,3.7678833333333333,False,Taylor Swift,100.0,145443567.0,N/A,1W57oNaAkGObOQKBTxg4e9,The Life of a Showgirl,2025-10-03,12,album
7wT275baetTMjwGNanHAno,The Serpent,1,53,3.2571333333333334,False,Besomorph,58.0,146969.0,slap house,49vfE41auPohus34Iino7x,The Serpent,2025-10-03,1,single
52LucZg8sDnqlkwXL6E7uX,Turn Back Time,1,25,3.1909666666666667,False,Orvyn Sol,15.0,48.0,N/A,0fnBDKarUBIEuXZJT0r6DZ,Turn Back Time,2025-10-03,1,single
5E2y5TSb2RJNCO01QjkgLf,Days Like These,3,75,3.6951833333333335,False,Luke Combs,83.0,13402920.0,country,40xQAz7RDjeznOtTYeEMLs,The Prequel,2025-10-03,3,single
2fTj7u4KEt7JfWQw4Qgj2J,Wait For You,1,42,3.45,False,MEDZ,37.0,6199.0,"melodic bass, future bass",5iaL4PoBJLEe9khqnoMgOu,Wait For You,2025-10-03,1,single
3yWuTOYDztXjZxdE2cIRUa,Opalite,3,97,3.9225833333333333,False,Taylor Swift,100.0,145443567.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
4O31bgaZWxZkF3uHrdyavg,Energy,1,40,3.0418,False,Tolou,28.0,4401.0,N/A,3RqIFGcrmoqWMV7t9S4lh2,Energy,2025-10-03,1,single
2x3mwb96B6TquRqMtbxUE1,Actually Romantic,7,93,2.7283166666666667,True,Taylor Swift,100.0,145396321.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
62HoDY1Km6lm47haFpUn9c,Eldest Daughter,5,92,4.105933333333334,True,Taylor Swift,100.0,145396321.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
1jgTiNob5cVyXeJ3WgX5bL,Elizabeth Taylor,2,95,3.4715166666666666,False,Taylor Swift,100.0,145489371.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
6r4DKBIre2t3kU3FYMhhbN,The Way I Know,1,29,2.1536,False,Padre Tóxico,26.0,13179.0,jazz rap,4YQutKXfSCLw7qJc4pITv4,The Way I Know,2025-10-03,1,single
5ylJtmaWPJ33cW3En7WOu0,Wood,9,93,2.5086166666666667,True,Taylor Swift,100.0,145443567.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
1k2aDzjpZVZPA2N3mMLbWq,High Or Die,1,39,2.512,False,Beatline,20.0,475.0,future house,0T13fYBtT1GpXgtdIiHcU8,High Or Die,2025-10-03,2,single
017erFbOyCrdz0yburnVGZ,you're a star,1,74,3.6521666666666666,False,Fred again..,77.0,2201446.0,"stutter house, house",3dmu97DsoFpSptXPtJEzCJ,you're a star,2025-10-03,1,single
0P3GQuGbDqVP9ZMs19RcUa,i don't need ur love,1,55,2.2352833333333333,True,Rumelis,49.0,8741.0,dark r&b,5aLnMagPMABrEV5xexp5aJ,i don't need ur love,2025-10-03,2,single
5eXgqtg3T8Av0m1FUaGHex,The Life of a Showgirl (feat. Sabrina Carpenter),12,93,4.029433333333333,True,Taylor Swift,100.0,145489371.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
4DCyPp2B9vSmkPUkctFumT,Monsters,1,38,2.1768666666666667,True,IAN SIZE,32.0,1844.0,"melodic bass, nightcore, bass music",7FnI6a9PZTUp70KZ6whfAm,Monsters,2025-10-03,1,single
2TEQvxxQabwLQMqWMg1qGu,Wi$h Li$t,8,93,3.4558166666666668,True,Taylor Swift,100.0,145396321.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
1appZ3c336FkPvCuywfmrs,CANCELLED!,10,93,3.524966666666667,True,Taylor Swift,100.0,145396321.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,1,100,3.7678833333333333,False,Taylor Swift,100.0,145489371.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
29JrUHRJumKzVu5xeELYFV,It's Giving,1,40,2.496,False,Third Vibes,24.0,3776.0,N/A,3qS8ON6xAgQy0IzS8ZxBGS,It's Giving,2025-10-03,1,single
2sMrvqJHSHGZ6uKcWoSNvW,Rock Your Body,2,28,2.8177333333333334,False,IV Tune,11.0,54.0,N/A,5kisseh1oMsVeVpbyWBV9L,Fortune,2025-10-03,7,album
62V2ZHslgQV98gH4AuVXnr,Ruin The Friendship,6,92,3.676066666666667,False,Taylor Swift,100.0,145396321.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
03bTIHJElXZ0O0jqOQvAbY,Father Figure,4,94,3.5462833333333332,True,Taylor Swift,100.0,145542136.0,N/A,4a6NzYL1YHRUgx9e3YZI6I,The Life of a Showgirl,2025-10-03,12,album
3gKR0BUqtDToXhqhTH7Opg,Rare,1,39,2.9,True,Edd Stark,28.0,405.0,chicago drill,6OjZR1Cvok6hYjmtOlZYwQ,Rare,2025-10-03,1,single
1auysW6jt1rZwBGyEDRKWc,Ties in Texas,1,42,3.1116166666666665,False,Lindsey Fish,23.0,3629.0,N/A,6kKwUpSKqq2ESNPwk4mV0z,Ties in Texas,2025-10-02,1,single
0N979cmYBbE2TyhrW6KZu0,Till We Meet Again,1,52,2.466666666666667,False,Van Herpen,37.0,1081.0,N/A,0ZeOEJSTeArDoeDk9FIqrT,Till We Meet Again,2025-10-02,1,single
7AD4wFJjj4o3goO7FHtSW8,Heisenberg,1,54,2.5128166666666667,False,Soolking,69.0,6204568.0,"french rap, pop urbaine, french r&b, moroccan pop",03DQwQwDBPlEoYLgsZrn9d,Heisenberg,2025-10-02,1,single
3SHZFceclOHREMcgZJERnf,يا قلبي أنا,1,31,2.8529333333333335,False,Anthony Touma,20.0,3260.0,moroccan pop,0QJ0Q3QqJRikK1EdWzYQCS,يا قلبي أنا,2025-10-02,1,single
4NgPNxsqi2HQ7AnCvvRK8G,Super Woman,2,35,3.721633333333333,False,Haifa Wehbe,51.0,1151605.0,"egyptian pop, khaleeji",5XIpOWNfS3eGY9RSxtsg8Q,Mega Haifa,2025-10-02,6,single
280erC1K7sdT9ngrmIW3Fl,VHS,1,36,3.5762666666666667,False,Eiza Murphy,20.0,4162.0,N/A,3m2rW07CPQ0m7CPRs331PV,VHS,2025-10-02,1,single
1dosSsKwYF7hoQA2kuu6wI,The Fate of Ophelia,3,75,3.7678833333333333,False,Taylor Swift,100.0,145443567.0,N/A,4tFsJC9jQ0Qjj7HSExhAdm,The Life of a Showgirl (Track by Track Version),2025-10-02,26,album
22fpETmqgcXJL6AhdJh6iV,Pick A Side,1,46,2.3362166666666666,True,4ourty8,29.0,6670.0,N/A,7cWdt7NxKyn9OrQOSbcJrY,Pick A Side,2025-10-01,1,single
2eIMpbGVn6i5PKqoMAiq1T,Still on the go,1,27,3.6626333333333334,False,KEV-Y,12.0,6.0,N/A,26Ft7Jje9sFfFU8YNaCBem,Still on the go,2025-10-01,1,single
3dIJ5WV6Rog364UqLbBP5R,Something Must Sup,1,28,2.9905333333333335,False,Kaptain Swizzy,13.0,290.0,N/A,2n1nDA48H03nQJS03g4gmn,Something Must Sup,2025-10-01,1,single
4hFt3Ht6b9OLsesqx51aq1,superstar,1,68,2.8226833333333334,True,Artemas,74.0,1377042.0,N/A,2r7vK3RnYfofnAkMruYhSI,superstar,2025-10-01,3,single
3Mo4pOC2m12uXZKV3CYVsI,ENCOSTA NA QUEBRADA,1,11,2.6153833333333334,True,Tarja Preta 013,12.0,80.0,N/A,0jRgjsC1gLn5TaQ1KxEj3K,ENCOSTA NA QUEBRADA,2025-10-01,1,single
3l2ruzIpduKBz0OOSHl3sS,MAD SCIENTIST,2,23,2.5158833333333335,False,Homeboy Delmar,13.0,22.0,N/A,4kDfd9klHcraucJMp44v9W,CELEBRITY ON THE SAND,2025-10-01,5,single
2iczyHyjgSKeT5HrXkdv2X,Touch Bress,1,26,3.1611333333333334,True,Fameboy BL,14.0,192.0,N/A,1VxMimfaUp2mHk6no0Rt51,Touch Bress,2025-09-30,1,single
6DYul32gElizGgTrtRYrNY,gigolo,1,77,1.97435,True,bbno$,78.0,2730121.0,N/A,58Xf2l1m7iWhfwoRjx75C0,gigolo,2025-09-30,1,single
1laJP8wLuA8oVnfREaCPxr,Hot (Cut Water),1,24,1.7049333333333334,True,Big Jude,8.0,13.0,N/A,359uI58UXQPRDp2ZyJaak5,Hot (Cut Water),2025-09-30,1,single
4kwedianT9A4FOCTBRZEmJ,Don't Need Him,1,36,2.5789666666666666,True,Shelailai,23.0,2256.0,N/A,4TcMHQXoMshvClT6kz0aIw,Don't Need Him,2025-09-30,1,single
01Fsn1fOVtC90pQatV6OqE,"I´m the Boss, You Know",1,17,2.217983333333333,True,Camilla Sun,6.0,3.0,N/A,3JA6vtZ2Rv7DTFjcN92cS0,"I´m the Boss, You Know",2025-09-29,1,single
7hH6xRAqH9yCkPfRVDGHrt,Wall Flowers,1,56,3.0,False,POW,45.0,73003.0,N/A,6JNlu1MYZPrJTU7KC3wJj8,Wall Flowers,2025-09-29,1,single
4GAqLL3l5bM2VyTlZ1Lub0,Need You Know,12,43,2.6066833333333332,False,JD & The Straight Chasers,49.0,1874.0,N/A,0thIG0Zu7K49qQE13Cr53K,Southern Comfort Classics (Deluxe Version),2025-09-28,14,album
0mMlCTDHCyBiCv0Dj0dDyN,Chicken Fried,8,41,2.5993,False,JD & The Straight Chasers,49.0,1866.0,N/A,0thIG0Zu7K49qQE13Cr53K,Southern Comfort Classics (Deluxe Version),2025-09-28,14,album
1rRQbz1Co1QxxRq4852AgI,My New Ex,1,50,3.2083333333333335,False,Ana Shine,45.0,27570.0,N/A,2llBy2tM0pZgbj0nOAtKH8,My New Ex,2025-09-28,1,single
3wicn7uBSaGtBLTSbjsnmy,You Make It Easy,11,39,2.0802666666666667,False,JD & The Straight Chasers,49.0,1874.0,N/A,0thIG0Zu7K49qQE13Cr53K,Southern Comfort Classics (Deluxe Version),2025-09-28,14,album
4IkFCv3PASUNvPVuwMnjnu,Picture,14,35,2.92095,False,JD & The Straight Chasers,49.0,1855.0,N/A,0thIG0Zu7K49qQE13Cr53K,Southern Comfort Classics (Deluxe Version),2025-09-28,14,album
